JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2465912.500000000, A.D. 2039-May-04 00:00:00.0000,  3.838587112702441E+09,  2.267611630263520E+09, -1.352217870032029E+08, -1.359479183046712E+00,  6.067084427145211E+00, -1.676923150623697E-01,
2465913.500000000, A.D. 2039-May-05 00:00:00.0000,  3.838453969042758E+09,  2.268150040554014E+09, -1.352338959770969E+08, -1.735474656622329E+00,  6.380449311609832E+00, -1.115045304988018E-01,
2465914.500000000, A.D. 2039-May-06 00:00:00.0000,  3.838285340113868E+09,  2.268711213403948E+09, -1.352409154337919E+08, -2.176703514794613E+00,  6.591298363180870E+00, -5.048108665612183E-02,
2465915.500000000, A.D. 2039-May-07 00:00:00.0000,  3.838076727567909E+09,  2.269285686809203E+09, -1.352425868286591E+08, -2.656295064218442E+00,  6.686755120710897E+00,  1.166090233908923E-02,
2465916.500000000, A.D. 2039-May-08 00:00:00.0000,  3.837826068183506E+09,  2.269863186032563E+09, -1.352389773946835E+08, -3.145039518379856E+00,  6.660978963404110E+00,  7.113595681408924E-02,
2465917.500000000, A.D. 2039-May-09 00:00:00.0000,  3.837533859663499E+09,  2.270433250088360E+09, -1.352304760568233E+08, -3.613169087253343E+00,  6.515521247116645E+00,  1.243210541313284E-01,
2465918.500000000, A.D. 2039-May-10 00:00:00.0000,  3.837203130278307E+09,  2.270985869583750E+09, -1.352177697309496E+08, -4.032173091620127E+00,  6.259230709068845E+00,  1.679765453231514E-01,
2465919.500000000, A.D. 2039-May-11 00:00:00.0000,  3.836839254205957E+09,  2.271512097023746E+09, -1.352018014525585E+08, -4.376536424010363E+00,  5.907713909011436E+00,  1.994436952137377E-01,
2465920.500000000, A.D. 2039-May-12 00:00:00.0000,  3.836449623828555E+09,  2.272004592366190E+09, -1.351837128883892E+08, -4.625295352264495E+00,  5.482383606888189E+00,  2.168068008672421E-01,
2465921.500000000, A.D. 2039-May-13 00:00:00.0000,  3.836043206168801E+09,  2.272458073469659E+09, -1.351647786843144E+08, -4.763149004450886E+00,  5.009221866603250E+00,  2.189197640976495E-01,
2465922.500000000, A.D. 2039-May-14 00:00:00.0000,  3.835629989379106E+09,  2.272869635914947E+09, -1.351463246523634E+08, -4.781882016944997E+00,  4.517002285622083E+00,  2.057480852959437E-01,
2465923.500000000, A.D. 2039-May-15 00:00:00.0000,  3.835220366921069E+09,  2.273238927129864E+09, -1.351296434093688E+08, -4.680376322078659E+00,  4.035720916147170E+00,  1.780923827916525E-01,
2465924.500000000, A.D. 2039-May-16 00:00:00.0000,  3.834824510995951E+09,  2.273568170568202E+09, -1.351159196828115E+08, -4.464845569236750E+00,  3.594707073216275E+00,  1.376367085873254E-01,
2465925.500000000, A.D. 2039-May-17 00:00:00.0000,  3.834451752280892E+09,  2.273862030152677E+09, -1.351061580487614E+08, -4.148456242515019E+00,  3.220834956824850E+00,  8.684586196365718E-02,
2465926.500000000, A.D. 2039-May-18 00:00:00.0000,  3.834110010977741E+09,  2.274127325908365E+09, -1.351011216546866E+08, -3.750524823892738E+00,  2.936884976673450E+00,  2.881509641550850E-02,
2465927.500000000, A.D. 2039-May-19 00:00:00.0000,  3.833805313866731E+09,  2.274372618126139E+09, -1.351012856635637E+08, -3.295339955499887E+00,  2.760154698994952E+00, -3.291861585089972E-02,
2465928.500000000, A.D. 2039-May-20 00:00:00.0000,  3.833541426813028E+09,  2.274607685412034E+09, -1.351068082580667E+08, -2.810681420535896E+00,  2.701404114047281E+00, -9.459225356832224E-02,
2465929.500000000, A.D. 2039-May-21 00:00:00.0000,  3.833319625134362E+09,  2.274842928448907E+09, -1.351175209728787E+08, -2.326126249121288E+00,  2.764199537414895E+00, -1.524461995819261E-01,
2465930.500000000, A.D. 2039-May-22 00:00:00.0000,  3.833138615831740E+09,  2.275088735826494E+09, -1.351329389446211E+08, -1.871245235592464E+00,  2.944696151267011E+00, -2.029534864584952E-01,
2465931.500000000, A.D. 2039-May-23 00:00:00.0000,  3.832994616425304E+09,  2.275354850608854E+09, -1.351522904544015E+08, -1.473799836003897E+00,  3.231872445312518E+00, -2.430348560991428E-01,
2465932.500000000, A.D. 2039-May-24 00:00:00.0000,  3.832881585588240E+09,  2.275649776263279E+09, -1.351745639616069E+08, -1.158049391426513E+00,  3.608202262255442E+00, -2.702465199244399E-01,
2465933.500000000, A.D. 2039-May-25 00:00:00.0000,  3.832791591515671E+09,  2.275980258174603E+09, -1.351985697610089E+08, -9.432718954399897E-01,  4.050723469275258E+00, -2.829291708038886E-01,
2465934.500000000, A.D. 2039-May-26 00:00:00.0000,  3.832715295566947E+09,  2.276350872359999E+09, -1.352230125036012E+08, -8.425885032077725E-01,  4.532438092467804E+00, -2.803091606058925E-01,
2465935.500000000, A.D. 2039-May-27 00:00:00.0000,  3.832642521690851E+09,  2.276763746462705E+09, -1.352465701591452E+08, -8.621634586645737E-01,  5.023958539958850E+00, -2.625456739818353E-01,
2465936.500000000, A.D. 2039-May-28 00:00:00.0000,  3.832562876912590E+09,  2.277218430037323E+09, -1.352679746056249E+08, -1.000828224963889E+00,  5.495299533939227E+00, -2.307210219181373E-01,
2465937.500000000, A.D. 2039-May-29 00:00:00.0000,  3.832466385047836E+09,  2.277711922036138E+09, -1.352860889315977E+08, -1.250152737059272E+00,  5.917706487068670E+00, -1.867746469271649E-01,
2465938.500000000, A.D. 2039-May-30 00:00:00.0000,  3.832344095002656E+09,  2.278238853820470E+09, -1.352999767378776E+08, -1.594959431844117E+00,  6.265408836604179E+00, -1.333848639492468E-01,
2465939.500000000, A.D. 2039-May-31 00:00:00.0000,  3.832188626567692E+09,  2.278791816537788E+09, -1.353089592128168E+08, -2.014248712404533E+00,  6.517191425214716E+00, -7.380554791953609E-02,
2465940.500000000, A.D. 2039-Jun-01 00:00:00.0000,  3.831994620426385E+09,  2.279361812902507E+09, -1.353126565009784E+08, -2.482479415477529E+00,  6.657688112301050E+00, -1.166772610445577E-02,
2465941.500000000, A.D. 2039-Jun-02 00:00:00.0000,  3.831759058855318E+09,  2.279938799594573E+09, -1.353110107540386E+08, -2.971266205692962E+00,  6.678173493101060E+00,  4.924244794793120E-02,
2465942.500000000, A.D. 2039-Jun-03 00:00:00.0000,  3.831481455711931E+09,  2.280512305246293E+09, -1.353042902136726E+08, -3.450694167697851E+00,  6.577516767469524E+00,  1.052041440585443E-01,
2465943.500000000, A.D. 2039-Jun-04 00:00:00.0000,  3.831163891662537E+09,  2.281072074947873E+09, -1.352930726989722E+08, -3.891563588757641E+00,  6.361833598255203E+00,  1.528072148055006E-01,
2465944.500000000, A.D. 2039-Jun-05 00:00:00.0000,  3.830810881111649E+09,  2.281608689449363E+09, -1.352782100602722E+08, -4.267025673759023E+00,  6.044253402982547E+00,  1.891509224598669E-01,
2465945.500000000, A.D. 2039-Jun-06 00:00:00.0000,  3.830429096951580E+09,  2.282114139500500E+09, -1.352607762597185E+08, -4.554219672250318E+00,  5.644118777139520E+00,  2.120208138067232E-01,
2465946.500000000, A.D. 2039-Jun-07 00:00:00.0000,  3.830026963696486E+09,  2.282582314214697E+09, -1.352420019083912E+08, -4.735666831265267E+00,  5.185806063960606E+00,  2.200237482166099E-01,
