JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2460325.500000000, A.D. 2024-Jan-16 00:00:00.0000,  5.089649827574289E+08,  5.439093892392321E+08, -1.364346798754025E+07, -9.684240078924713E+00,  9.545821501230755E+00,  1.770680634964852E-01,
2460326.500000000, A.D. 2024-Jan-17 00:00:00.0000,  5.081276166507700E+08,  5.447335719826798E+08, -1.362815111397839E+07, -9.699470246617825E+00,  9.531314907125605E+00,  1.774437772185848E-01,
2460327.500000000, A.D. 2024-Jan-18 00:00:00.0000,  5.072890561816115E+08,  5.455564093701284E+08, -1.361280331447470E+07, -9.712016793883137E+00,  9.516945889247435E+00,  1.778637018081355E-01,
2460328.500000000, A.D. 2024-Jan-19 00:00:00.0000,  5.064492565729981E+08,  5.463780235606201E+08, -1.359742051859114E+07, -9.726944761801148E+00,  9.501093636814964E+00,  1.782045871882709E-01,
2460329.500000000, A.D. 2024-Jan-20 00:00:00.0000,  5.056083182904612E+08,  5.471983431356144E+08, -1.358200334801030E+07, -9.740536195524644E+00,  9.488328787921601E+00,  1.786729456164862E-01,
2460330.500000000, A.D. 2024-Jan-21 00:00:00.0000,  5.047660247130131E+08,  5.480174324328698E+08, -1.356655318914893E+07, -9.755850559114117E+00,  9.471776393506518E+00,  1.789752647389182E-01,
2460331.500000000, A.D. 2024-Jan-22 00:00:00.0000,  5.039224981899306E+08,  5.488351769090000E+08, -1.355107261469004E+07, -9.771106956830652E+00,  9.456894858038593E+00,  1.793384453206279E-01,
2460332.500000000, A.D. 2024-Jan-23 00:00:00.0000,  5.030777070318359E+08,  5.496514629565269E+08, -1.353556572410461E+07, -9.783239034141978E+00,  9.439669754097631E+00,  1.796690886280903E-01,
2460333.500000000, A.D. 2024-Jan-24 00:00:00.0000,  5.022318215697981E+08,  5.504664657159446E+08, -1.352002388476366E+07, -9.797974310140205E+00,  9.425074284025833E+00,  1.800495749786375E-01,
2460334.500000000, A.D. 2024-Jan-25 00:00:00.0000,  5.013847588560778E+08,  5.512800873601527E+08, -1.350445213389826E+07, -9.809996574900740E+00,  9.409931102084055E+00,  1.804490151890934E-01,
2460335.500000000, A.D. 2024-Jan-26 00:00:00.0000,  5.005365160725579E+08,  5.520924648146158E+08, -1.348884538061979E+07, -9.824657233766549E+00,  9.394119937652713E+00,  1.807937701640339E-01,
2460336.500000000, A.D. 2024-Jan-27 00:00:00.0000,  4.996871711305732E+08,  5.529035116605004E+08, -1.347320507558638E+07, -9.837231165770394E+00,  9.380991562463366E+00,  1.812636212144048E-01,
2460337.500000000, A.D. 2024-Jan-28 00:00:00.0000,  4.988365324720660E+08,  5.537133501845284E+08, -1.345753016837072E+07, -9.852431162962638E+00,  9.364686829205501E+00,  1.815751825586895E-01,
2460338.500000000, A.D. 2024-Jan-29 00:00:00.0000,  4.979846952758301E+08,  5.545218430188600E+08, -1.344182453855589E+07, -9.867026247312115E+00,  9.350124477144337E+00,  1.819567151354029E-01,
2460339.500000000, A.D. 2024-Jan-30 00:00:00.0000,  4.971316003795952E+08,  5.553289075762872E+08, -1.342609165131164E+07, -9.879322405502757E+00,  9.332701852749539E+00,  1.822757501440706E-01,
2460340.500000000, A.D. 2024-Jan-31 00:00:00.0000,  4.962774444140691E+08,  5.561346816852700E+08, -1.341032373966399E+07, -9.893637558417947E+00,  9.318594783240227E+00,  1.826779390013376E-01,
2460341.500000000, A.D. 2024-Feb-01 00:00:00.0000,  4.954221043878038E+08,  5.569390941323621E+08, -1.339452550237694E+07, -9.905640303913870E+00,  9.303194469565870E+00,  1.830661678214778E-01,
2460342.500000000, A.D. 2024-Feb-02 00:00:00.0000,  4.945656029519022E+08,  5.577422741907843E+08, -1.337869179754072E+07, -9.920498066598688E+00,  9.287820355365469E+00,  1.834210859747807E-01,
2460343.500000000, A.D. 2024-Feb-03 00:00:00.0000,  4.937079787577600E+08,  5.585441110260907E+08, -1.336282541086900E+07, -9.932780737283439E+00,  9.274329393176391E+00,  1.838819614264304E-01,
2460344.500000000, A.D. 2024-Feb-04 00:00:00.0000,  4.928490721334212E+08,  5.593447558908863E+08, -1.334692367866611E+07, -9.948444860840354E+00,  9.258236733845223E+00,  1.841943478194183E-01,
2460345.500000000, A.D. 2024-Feb-05 00:00:00.0000,  4.919889465541660E+08,  5.601440336072900E+08, -1.333099229628426E+07, -9.962889881459699E+00,  9.243541313843904E+00,  1.845728462050857E-01,
2460346.500000000, A.D. 2024-Feb-06 00:00:00.0000,  4.911275355242923E+08,  5.609418780434356E+08, -1.331503427174282E+07, -9.975796724757082E+00,  9.225505585857434E+00,  1.848614257407011E-01,
2460347.500000000, A.D. 2024-Feb-07 00:00:00.0000,  4.902650683027591E+08,  5.617383703244573E+08, -1.329904327198684E+07, -9.989756460933068E+00,  9.211173795563340E+00,  1.852618003749740E-01,
2460348.500000000, A.D. 2024-Feb-08 00:00:00.0000,  4.894014102947523E+08,  5.625334689014261E+08, -1.328302312802374E+07, -1.000175006433559E+01,  9.194897567773275E+00,  1.856192334712432E-01,
2460349.500000000, A.D. 2024-Feb-09 00:00:00.0000,  4.885366280008979E+08,  5.633272890891802E+08, -1.326696864517638E+07, -1.001637158377028E+01,  9.179425788628395E+00,  1.859733662111749E-01,
